#SampleID	anonymized_name	collection_timestamp	contributor	country	depth	description	dna_extracted	elevation	emp_status	env_biome	env_feature	env_material	env_package	geo_loc_name	host_common_name	host_scientific_name	host_status	host_subject_id	host_taxid	lane	latitude	life_stage	longitude	name_in_metadata	notes	observations	old_title	ph	physical_specimen_location	physical_specimen_remaining	preprocessing_of_the_sponge_tissue	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	salinity_ppt	sample_type	sampling_site	scientific_name	scientific_order	study_id	taxon_id	title	water_temperature_degrees_c
10793.10533.327	10533.327	3/23/14	Thacker	USA	8	sponge tissue from ML18.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML21.1g	564368.0	MiSeq	-12.484783	Adult	130.78445	ML21.1g	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	35	sponge tissue	Stephen's Rock, Darwin Harbour	sponge metagenome	Suberitida	1740	1163772	SpongeMicrobiome Project	27
10793.10533.328	10533.328	3/23/14	Thacker	USA	8	sponge tissue from ML19.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML21.1c	564368.0	MiSeq	-12.46725	Adult	130.82951699999998	ML21.1c	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	35	sponge tissue	Larrakeyah outfall, Darwin Harbour	sponge metagenome	Suberitida	1740	1163772	SpongeMicrobiome Project	26
10793.10533.329	10533.329	3/23/14	Thacker	USA	8	sponge tissue from ML19.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML22.1g	564368.0	MiSeq	-12.46725	Adult	130.82951699999998	ML22.1g	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	35	sponge tissue	Larrakeyah outfall, Darwin Harbour	sponge metagenome	Suberitida	1740	1163772	SpongeMicrobiome Project	26
10793.10533.330	10533.330	3/23/14	Thacker	USA	8	sponge tissue from ML20.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML22.1c	564368.0	MiSeq	-12.46725	Adult	130.82951699999998	ML22.1c	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True				10793	35	sponge tissue	Larrakeyah outfall, Darwin Harbour	sponge metagenome	Poecilosclerida	1740	1163772	SpongeMicrobiome Project	30
10793.10533.331	10533.331	3/23/14	Thacker	USA	8	sponge tissue from ML20.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML23.1g	564368.0	MiSeq	-12.484783	Adult	130.78445	ML23.1g	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	35	sponge tissue	Stephen's Rock, Darwin Harbour	sponge metagenome	Poecilosclerida	1740	1163772	SpongeMicrobiome Project	31
10793.10533.332	10533.332	3/23/14	Thacker	USA	8	sponge tissue from ML21.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML23.1c	564368.0	MiSeq	-12.484783	Adult	130.78445	ML23.1c	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	35	sponge tissue	Stephen's Rock, Darwin Harbour	sponge metagenome	Poecilosclerida	1740	1163772	SpongeMicrobiome Project	31
10793.10533.333	10533.333	3/23/14	Thacker	USA	8	sponge tissue from ML21.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML24.1g	564368.0	MiSeq	-12.418383	Adult	130.8146	ML24.1g	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	35	sponge tissue	East Point, Darwin Harbour	sponge metagenome	ClioNot applicableida	1740	1163772	SpongeMicrobiome Project	31
10793.10533.334	10533.334	3/23/14	Thacker	USA	8	sponge tissue from ML22.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML24.1c	564368.0	MiSeq	-12.418383	Adult	130.8146	ML24.1c	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	35	sponge tissue	East Point, Darwin Harbour	sponge metagenome	ClioNot applicableida	1740	1163772	SpongeMicrobiome Project	31
10793.10533.335	10533.335	3/23/14	Thacker	USA	8	sponge tissue from ML22.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML25.1g	564368.0	MiSeq	-12.418383	Adult	130.8146	ML25.1g	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	35	sponge tissue	East Point, Darwin Harbour	sponge metagenome	ClioNot applicableida	1740	1163772	SpongeMicrobiome Project	31
10793.10533.336	10533.336	3/23/14	Thacker	USA	8	sponge tissue from ML23.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML25.1c	564368.0	MiSeq	-12.484783	Adult	130.78445	ML25.1c	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	35	sponge tissue	Stephen's Rock, Darwin Harbour	sponge metagenome	Suberitida	1740	1163772	SpongeMicrobiome Project	27
10793.10533.337	10533.337	3/23/14	Thacker	USA	8	sponge tissue from ML23.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML26.1g	564368.0	MiSeq	-12.484783	Adult	130.78445	ML26.1g	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	35	sponge tissue	Stephen's Rock, Darwin Harbour	sponge metagenome	Suberitida	1740	1163772	SpongeMicrobiome Project	27
10793.10533.338	10533.338	3/23/14	Thacker	USA	8	sponge tissue from ML24.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML26.2c	564368.0	MiSeq	-12.46725	Adult	130.82951699999998	ML26.2c	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	35	sponge tissue	Larrakeyah outfall, Darwin Harbour	sponge metagenome	Suberitida	1740	1163772	SpongeMicrobiome Project	26
10793.10533.339	10533.339	3/23/14	Thacker	USA	8	sponge tissue from ML24.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML27.1g	564368.0	MiSeq	-12.484783	Adult	130.78445	ML27.1g	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	35	sponge tissue	Stephen's Rock, Darwin Harbour	sponge metagenome	Tetractinellida	1740	1163772	SpongeMicrobiome Project	27
10793.10533.340	10533.340	3/23/14	Thacker	USA	8	sponge tissue from ML25.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML27.1c	564368.0	MiSeq	-12.484783	Adult	130.78445	ML27.1c	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True				10793	35	sponge tissue	Stephen's Rock, Darwin Harbour	sponge metagenome	Tetractinellida	1740	1163772	SpongeMicrobiome Project	27
10793.10533.341	10533.341	3/23/14	Thacker	USA	8	sponge tissue from ML25.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML28.1g	564368.0	MiSeq	-12.416167	Adult	130.8319	ML28.1g	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	35	sponge tissue	Lake Alexander, Darwin	sponge metagenome	Suberitida	1740	1163772	SpongeMicrobiome Project	28
10793.10533.342	10533.342	3/23/14	Thacker	USA	8	sponge tissue from ML26.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML28.1c	564368.0	MiSeq	-12.46725	Adult	130.82951699999998	ML28.1c	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	35	sponge tissue	Larrakeyah outfall, Darwin Harbour	sponge metagenome	Tetractinellida	1740	1163772	SpongeMicrobiome Project	26
10793.10533.343	10533.343	3/23/14	Thacker	USA	8	sponge tissue from ML26.2	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML29.1g	564368.0	MiSeq	-12.46725	Adult	130.82951699999998	ML29.1g	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	35	sponge tissue	Larrakeyah outfall, Darwin Harbour	sponge metagenome	Tetractinellida	1740	1163772	SpongeMicrobiome Project	26
10793.10533.344	10533.344	3/23/14	Thacker	USA	8	sponge tissue from ML27.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML29.1c	564368.0	MiSeq	-12.46725	Adult	130.82951699999998	ML29.1c	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	35	sponge tissue	Larrakeyah outfall, Darwin Harbour	sponge metagenome	Tetractinellida	1740	1163772	SpongeMicrobiome Project	26
10793.10533.345	10533.345	3/23/14	Thacker	USA	8	sponge tissue from ML27.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML30.1g	564368.0	MiSeq	-12.46725	Adult	130.82951699999998	ML30.1g	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True				10793	35	sponge tissue	Larrakeyah outfall, Darwin Harbour	sponge metagenome	Poecilosclerida	1740	1163772	SpongeMicrobiome Project	26
10793.10533.346	10533.346	3/23/14	Thacker	USA	8	sponge tissue from ML28.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML30.1c	564368.0	MiSeq	-12.46725	Adult	130.82951699999998	ML30.1c	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	35	sponge tissue	Larrakeyah outfall, Darwin Harbour	sponge metagenome	ClioNot applicableida	1740	1163772	SpongeMicrobiome Project	26
10793.10533.347	10533.347	3/23/14	Thacker	USA	8	sponge tissue from ML28.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML31.1g	564368.0	MiSeq	-12.46725	Adult	130.82951699999998	ML31.1g	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	35	sponge tissue	Larrakeyah outfall, Darwin Harbour	sponge metagenome	ClioNot applicableida	1740	1163772	SpongeMicrobiome Project	26
10793.10533.348	10533.348	3/23/14	Thacker	USA	8	sponge tissue from ML29.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML31.1c	564368.0	MiSeq	-12.46725	Adult	130.82951699999998	ML31.1c	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	35	sponge tissue	Larrakeyah outfall, Darwin Harbour	sponge metagenome	Poecilosclerida	1740	1163772	SpongeMicrobiome Project	26
10793.10533.349	10533.349	3/23/14	Thacker	USA	8	sponge tissue from ML29.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML32.1g	564368.0	MiSeq	-12.484783	Adult	130.78445	ML32.1g	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.1	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	35	sponge tissue	Stephen's Rock, Darwin Harbour	sponge metagenome	Tetractinellida	1740	1163772	SpongeMicrobiome Project	27
10793.10533.350	10533.350	3/23/14	Thacker	USA	8	sponge tissue from ML30.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML32.1c	564368.0	MiSeq	-9.82425	Adult	150.81788	ML32.1c	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	7.87	Nicole Webster	False	Missing: Not provided	True				10793	Missing: Not provided	sponge tissue	Papua New Guinea Upa-UpasiMissing:not provided CO2 Seep	sponge metagenome	Axinellida	1740	1163772	SpongeMicrobiome Project	30.4
10793.10533.351	10533.351	3/23/14	Thacker	USA	8	sponge tissue from ML30.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML33.1g	564368.0	MiSeq	-9.82805	Adult	150.82028	ML33.1g	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.06	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Papua New Guinea Upa-UpasiMissing:not provided Control Site	sponge metagenome	Axinellida	1740	1163772	SpongeMicrobiome Project	30.4
10793.10533.352	10533.352	3/23/14	Thacker	USA	8	sponge tissue from ML31.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML33.1c	564368.0	MiSeq	-9.82805	Adult	150.82028	ML33.1c	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.06	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Papua New Guinea Upa-UpasiMissing:not provided Control Site	sponge metagenome	Axinellida	1740	1163772	SpongeMicrobiome Project	30.4
10793.10533.353	10533.353	3/23/14	Thacker	USA	8	sponge tissue from ML31.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML34.1g	564368.0	MiSeq	-9.82805	Adult	150.82028	ML34.1g	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	8.06	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Papua New Guinea Upa-UpasiMissing:not provided Control Site	sponge metagenome	Axinellida	1740	1163772	SpongeMicrobiome Project	30.4
10793.10533.354	10533.354	3/23/14	Thacker	USA	8	sponge tissue from ML32.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML34.1c	564368.0	MiSeq	-9.82425	Adult	150.81788	ML34.1c	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	7.87	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Papua New Guinea Upa-UpasiMissing:not provided CO2 Seep	sponge metagenome	Axinellida	1740	1163772	SpongeMicrobiome Project	30.4
10793.10533.355	10533.355	3/23/14	Thacker	USA	8	sponge tissue from ML32.1	True	0	EMP	marine benthic biome	animal-associated habitat	organic material feature	host-associated	USA	sponges	Mycale grandis		ML35.1g	564368.0	MiSeq	-9.82425	Adult	150.81788	ML35.1g	Samples came as dried down DNA samples in 96 well plates		Microbial Community Assemblages found within Marine Sponges	7.87	Nicole Webster	False	Missing: Not provided	True	Host-associated	Animal	Animal corpus	10793	Missing: Not provided	sponge tissue	Papua New Guinea Upa-UpasiMissing:not provided CO2 Seep	sponge metagenome	Axinellida	1740	1163772	SpongeMicrobiome Project	30.4
