sample_name	altitude	anonymized_name	collection_date	collection_site	collection_timestamp	coreid	country	depth	description	dna_extracted	elevation	env_biome	env_feature	extracted_dna_avail_now	has_extracted_data	has_physical_specimen	health_status	host_common_name	host_order	host_subject_id	host_taxid	hypothesis	latitude	life_stage	lineage	longitude	notes	pco2_micro_atm	ph	physical_location	physical_specimen_location	physical_specimen_remaining	postitive_pcr	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	quantity_nanograms	salinity	sample_type	scientific_name	temp	title
1740.1740.Webster.2.G3.168.EMP.Thomas.sponges.16S.L008	0	Webster.2.G3.168		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 50% 2h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	977	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True				1740	121.36		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.2.G4.169.EMP.Thomas.sponges.16S.L008	0	Webster.2.G4.169		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 50% 2h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	978	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True				1740	199.73		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.2.G5.170.EMP.Thomas.sponges.16S.L008	0	Webster.2.G5.170		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 0% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	955	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True				1740	150.55		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.2.G6.171.EMP.Thomas.sponges.16S.L008	0	Webster.2.G6.171		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 0% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	956	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True				1740	68.85		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.2.G7.172.EMP.Thomas.sponges.16S.L008	0	Webster.2.G7.172		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 0% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	957	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True				1740	68.34		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.2.G8.173.EMP.Thomas.sponges.16S.L008	0	Webster.2.G8.173		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 1.6% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	961	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True				1740	110.68		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.2.G9.174.EMP.Thomas.sponges.16S.L008	0	Webster.2.G9.174		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 1.6% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	962	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True				1740	237.39		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.2.H1.178.EMP.Thomas.sponges.16S.L008	0	Webster.2.H1.178		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 25% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	969	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True				1740	139.37		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.2.H10.187.EMP.Thomas.sponges.16S.L008	0	Webster.2.H10.187		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	668	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	2907.47		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.2.H11.188.EMP.Thomas.sponges.16S.L008	0	Webster.2.H11.188		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	669	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	231.95		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.2.H2.179.EMP.Thomas.sponges.16S.L008	0	Webster.2.H2.179		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 50% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	973	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True				1740	143.59		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.2.H3.180.EMP.Thomas.sponges.16S.L008	0	Webster.2.H3.180		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 50% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	974	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True				1740	76.74		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.2.H4.181.EMP.Thomas.sponges.16S.L008	0	Webster.2.H4.181		R. odorabile Larvae Hydrocarbon Expt	2012-01-14 00:00:00		GAZ:Australia	1.0	Rhopaloeides oil + disp 50% 24h	True	0	ENVO:marine biome	ENVO:reef	True	True	True	stressed	sponges	Dictyoceratida	975	476028.0	Environment	-18.84478	Larvae		147.64401999999998	Samples came as dried down DNA samples in 96 well plates				Upright -80 Rack 4BA3	True	y	True				1740	85.85		XXQIITAXX		28	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.2.H5.182.EMP.Thomas.sponges.16S.L008	0	Webster.2.H5.182		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	663	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	696.2		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.2.H6.183.EMP.Thomas.sponges.16S.L008	0	Webster.2.H6.183		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	664	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	330.35		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.2.H7.184.EMP.Thomas.sponges.16S.L008	0	Webster.2.H7.184		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	665	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	385.04		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.2.H8.185.EMP.Thomas.sponges.16S.L008	0	Webster.2.H8.185		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	666	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	224.29		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.2.H9.186.EMP.Thomas.sponges.16S.L008	0	Webster.2.H9.186		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	667	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	456.51		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.A1.189.EMP.Thomas.sponges.16S.L008	0	Webster.3.A1.189		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	670	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	224.57		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.A10.198.EMP.Thomas.sponges.16S.L008	0	Webster.3.A10.198		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	679	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	860.74		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.A11.199.EMP.Thomas.sponges.16S.L008	0	Webster.3.A11.199		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	680	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	925.14		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.A12.200.EMP.Thomas.sponges.16S.L008	0	Webster.3.A12.200		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	681	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	1400.03		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.A2.190.EMP.Thomas.sponges.16S.L008	0	Webster.3.A2.190		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	671	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	315.21		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.A3.191.EMP.Thomas.sponges.16S.L008	0	Webster.3.A3.191		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	672	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	187.55		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.A4.192.EMP.Thomas.sponges.16S.L008	0	Webster.3.A4.192		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	673	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	147.19		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.A5.193.EMP.Thomas.sponges.16S.L008	0	Webster.3.A5.193		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	674	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	100.03		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.A6.194.EMP.Thomas.sponges.16S.L008	0	Webster.3.A6.194		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	675	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	230.99		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.A7.195.EMP.Thomas.sponges.16S.L008	0	Webster.3.A7.195		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	676	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	1778.9		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.A8.196.EMP.Thomas.sponges.16S.L008	0	Webster.3.A8.196		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	677	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	406.41		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.A9.197.EMP.Thomas.sponges.16S.L008	0	Webster.3.A9.197		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	678	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	248.48		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.B1.201.EMP.Thomas.sponges.16S.L008	0	Webster.3.B1.201		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	682	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	246.21		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.B10.210.EMP.Thomas.sponges.16S.L008	0	Webster.3.B10.210		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	691	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	147.38		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.B11.211.EMP.Thomas.sponges.16S.L008	0	Webster.3.B11.211		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	692	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	95.41		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.B12.212.EMP.Thomas.sponges.16S.L008	0	Webster.3.B12.212		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	693	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	326.98		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.B2.202.EMP.Thomas.sponges.16S.L008	0	Webster.3.B2.202		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	683	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	641.3		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.B3.203.EMP.Thomas.sponges.16S.L008	0	Webster.3.B3.203		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	684	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	497.08		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.B4.204.EMP.Thomas.sponges.16S.L008	0	Webster.3.B4.204		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	685	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	234.59		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.B5.205.EMP.Thomas.sponges.16S.L008	0	Webster.3.B5.205		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	686	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	190.81		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.B6.206.EMP.Thomas.sponges.16S.L008	0	Webster.3.B6.206		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	687	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	162.92		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.B7.207.EMP.Thomas.sponges.16S.L008	0	Webster.3.B7.207		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	688	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	255.86		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.B8.208.EMP.Thomas.sponges.16S.L008	0	Webster.3.B8.208		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	689	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	423.02		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
1740.1740.Webster.3.B9.209.EMP.Thomas.sponges.16S.L008	0	Webster.3.B9.209		Green Island	2012-04-09 00:00:00		GAZ:Taiwan	10.0	Carteriospongia foliascens	True	0	ENVO:marine biome	ENVO:reef	True	True	True	Healthy	sponges	Dictyoceratida	690	593584.0	Biogeography	-16.75408	Adult		145.98733000000001	Samples came as dried down DNA samples in 96 well plates				ZZ	True	y	True				1740	149.17		XXQIITAXX		26.8	Microbial Community Assemblages found within Marine Sponges
